gene_name,in_degree_pagerank_positive,out_degree_pagerank_positive,oracle_score,suggested_perturbation,label,in_degree_pagerank_positive_se,out_degree_pagerank_positive_se,oracle_score_se,suggested_perturbation_se,oracle_score_pval_acat_fdr,k
AHSG,1.0254154964170379,1.0237635366811582,-4.475657004263667e-06,0.0013233389612287282,AHSG,0.018854119133708498,0.010298187612684305,6.192223709521516e-06,1.1037745330625148e-05,0.9735052005981603,100
AICDA,1.0066132561593073,1.011361736788921,-1.2831951098775107e-05,-0.0068196327472105625,AICDA,0.006613211452590588,0.006875293168574029,7.087245928681887e-06,1.0055527704615695e-05,0.7207967732424417,100
AKAP10,2.286319825097437,2.2676327987799834,-3.726082993203761e-05,0.019383905548602344,AKAP10,0.306597445837093,0.23741914270991044,7.62541557639551e-06,0.00013453147031870034,0.8200394619527248,100
AKAP12,1.0258494175710948,1.0154002899654384,-2.0436254478752858e-05,0.014151208633556962,AKAP12,0.01477540593089122,0.009508944067958523,5.82249227861479e-06,0.00028396739821793897,0.6954015600282234,100
AKAP13,1.0581531117427811,1.0339244948385478,-7.166527122848265e-07,0.032795720770955085,AKAP13,0.023490271670594674,0.015085497042759768,5.757956872194227e-06,0.00019930776204007535,0.897749162922658,100
AKR1B10,8.495784446167406,6.692623160587192,-4.6422355524100565e-08,0.013022561222314835,AKR1B10,2.2599774474146033,0.08455318391912195,7.238592650613598e-06,4.261609754332587e-05,0.963177634558897,100
AKR1C1,6.313085457614811,6.836909163249789,5.978171873266547e-07,0.011710254028439521,AKR1C1,0.12293041847831362,0.1181284495807986,6.501403622654948e-06,3.620519844807726e-05,0.996747554940737,100
AKR1C2,1.067031179504091,1.0014527370543558,-4.039634244215051e-06,0.0036786621809005737,AKR1C2,0.03771870623442479,0.0010417347746508189,6.150488505886002e-06,3.0680001989875534e-05,0.7150029958378245,100
AKR1C3,1.027837710742279,1.0007097508706815,-3.8143591618933214e-06,0.02807047188282013,AKR1C3,0.021044587771396683,0.00039950739723831056,5.620611109273425e-06,0.00013392130543081482,0.996747554940737,100
AKR7A3,1.0000000451931377,1.0267723894002727,-5.1265442419605736e-05,-0.030606519877910614,AKR7A3,2.9063726946336403e-09,0.01342706367924173,9.966063769855842e-06,6.994152446130303e-05,0.9311626762901145,100
ALAS2,1.0000000451931377,1.0082020615620257,-4.5375097274700236e-05,-0.006415443061850965,ALAS2,2.9063726946336403e-09,0.005238795273589734,8.205903362877257e-06,9.613058336607964e-06,0.9129995664434017,100
ALB,7.40359726310189,6.580180759641259,1.1406821509112319e-05,-0.025359734054654838,ALB,0.5218303035513607,0.08263159602501341,6.315043001871336e-06,7.152048468331417e-05,0.9583208620683081,100
ALDH1A1,4.507001220766706,4.887657831078161,5.2611608411758936e-05,-0.01963784608989954,ALDH1A1,0.2681792791053342,0.28809913536908377,8.851690744013754e-06,0.0003593811372067156,0.9461854110189197,100
ALDH1A3,1.1324186028598322,1.0415488461713092,1.490069196421473e-06,-0.010564185380935669,ALDH1A3,0.10746943798480821,0.015916591715791097,6.5043353758068444e-06,6.498142531771508e-05,0.5972616042370132,100
ALDH3A1,1.1120999760538184,1.0060451482920905,-2.5509656836106843e-05,-0.009771018093451857,ALDH3A1,0.09772903234973979,0.0039617936660643295,7.611527104536626e-06,1.3842616350597691e-05,0.799822974853559,100
ALDH3A2,1.0532028341866058,1.0177111297002523,5.017092766479437e-07,-0.00509022269397974,ALDH3A2,0.04130220778732498,0.008723997721121054,5.9298646849853195e-06,0.00011525902776354433,0.6086195491592492,100
ALDOB,2.0482389077765237,1.4245151961890028,2.533061621136312e-05,0.02947553277015686,ALDOB,0.3956108405835302,0.14531981710128677,8.012123005677737e-06,0.00010679764284103152,0.9311626762901145,100
ALG1,3.9108784167857955,4.082498482403073,-5.6808691905807505e-05,0.037691528461873534,ALG1,0.29164466475152584,0.28951420142874384,1.0090690685322422e-05,0.00021377765342008424,0.6646958115196215,100
ALG8,1.1917394950298144,1.000787180882229,-7.958698765264672e-07,0.013411168456077576,ALG8,0.13614788191344576,0.0007871301853700976,6.5475679169811164e-06,0.0001771773597697158,0.996747554940737,100
ALG9,1.1113059658973234,1.0194437823362075,-2.0854944597843426e-05,-0.00967249520123005,ALG9,0.09984613481485198,0.014534738193854261,7.347442798934764e-06,0.00011634700096813168,0.9080472433174719,100
ALKAL2,1.081598849672854,1.0676347693389077,-7.905847247720032e-06,0.006598083013668657,ALKAL2,0.06167801304102172,0.057280545267843555,5.1916088634652244e-06,4.699353097669359e-05,0.996747554940737,100
ALKBH5,1.0124520509232204,1.029152866400192,4.0970116597094375e-06,0.015379193034023046,ALKBH5,0.009337544180341363,0.015401878559080932,9.171983319463434e-06,0.0003805639508512696,0.9311626762901145,100
ALOX5AP,1.0952828143103885,1.0242578389196226,1.6111317354798872e-05,0.028873659577220677,ALOX5AP,0.0834044161350116,0.008670917638586913,5.387188384663899e-06,5.223927974494105e-05,0.996747554940737,100
ALPK2,1.0121824701493751,1.0413231791299875,-1.5325853331518148e-05,-0.003558592004701495,ALPK2,0.009229188978407098,0.02054262528620271,7.106283717976424e-06,4.076534991312808e-06,0.955576690278199,100
ALPL,1.0255000491552244,1.0022262082873035,-7.054546663098904e-07,0.0017061858146917076,ALPL,0.025500004176749375,0.0014906940561142782,6.7549021147159005e-06,1.7196141544931953e-05,0.8467329045852269,100
ALX3,1.0000000451931377,1.0171221539306885,-9.075418565487326e-06,-0.0032922220416367054,ALX3,2.9063726946336403e-09,0.009792983420021304,5.571131239139158e-06,1.6185963742044626e-05,0.9080472433174719,100
AMBP,1.0085000453840873,1.0004238675181303,-1.6175264480011719e-06,-0.003519635181874037,AMBP,0.008499999830986347,0.0004094830938191253,4.518546772529022e-06,4.583660543479137e-05,0.8979018920990618,100
AMELY,1.0603797074934507,1.0216188026318307,-2.5486254710074263e-05,0.006312317769043147,AMELY,0.05552009559199591,0.015877617109262096,6.5496083161619654e-06,6.626058729550834e-06,0.8200394619527248,100
AMN,1.382660515368745,1.0260824240983535,-1.2931647282172775e-05,0.020988045036792757,AMN,0.2533733308926822,0.013408036663978792,5.408631191030486e-06,8.07455047668861e-05,0.9311626762901145,100
AMOTL2,6.6899360272508295,6.580801199654994,-2.8877639537228106e-06,0.004897027034312487,AMOTL2,0.1733638157048909,0.05419417935468013,6.547457402651374e-06,3.712731766454454e-05,0.9461854110189197,100
AMY2A,1.0551085971199374,1.0234844101153544,-6.488708268975073e-05,0.02605825077742338,AMY2A,0.03977705749421291,0.010302329042614387,8.294326216192358e-06,0.00012701817262957205,0.7850041943762499,100
AMY2B,6.6775356767535206,6.628044267532797,8.610468106837744e-06,-0.0026253104209899903,AMY2B,0.19808662922735287,0.06563441284556405,5.787615118603699e-06,5.645382567508432e-05,0.8857283813701473,100
ANGPT2,1.2833332751558535,1.2998034716915237,-2.7135580067110255e-05,0.03793823678046465,ANGPT2,0.12412427207935117,0.12412223308574484,6.944518861804148e-06,0.00015846973098459195,0.7150029958378245,100
ANGPTL2,3.0361043175234532,3.273132383804582,1.1768141065076065e-05,-0.006766098705120385,ANGPTL2,0.2806550830398932,0.2957723402070997,9.991861983200183e-06,3.7612700095512573e-05,0.9885109052089105,100
ANGPTL4,1.014517532953431,1.0313427798486205,-1.4145156372933342e-05,0.016470444016158582,ANGPTL4,0.010364692461791641,0.013442372061913227,7.050187104696347e-06,3.4374332834776e-05,0.996747554940737,100
ANGPTL6,1.0528954068312764,1.0293928345490555,4.029414942863241e-05,-0.020504152420908212,ANGPTL6,0.04680358875831691,0.013623795242972952,7.567888969799088e-06,3.224257170172949e-05,0.9735052005981603,100
ANGPTL8,1.0734546462048793,1.0137713778774422,-2.8053720852767584e-05,-0.006061606407165528,ANGPTL8,0.05856502514079569,0.004474596230486063,7.154422669033898e-06,2.905173651317681e-05,0.996747554940737,100
ANKLE2,1.0384201255388004,1.005499574437308,4.821115430079459e-05,0.13719199016690253,ANKLE2,0.024382448621235214,0.005265931006003059,1.0194813537742224e-05,0.00041277538834061866,0.7725053069600367,100
ANKRD1,1.0230158715190893,1.0195249695409903,1.580783214535586e-05,-0.003370120853651315,ANKRD1,0.023015826276821503,0.01701344090842076,7.256460271548215e-06,9.390918498772343e-06,0.996747554940737,100
ANKRD12,1.1258266581088745,1.019955202296135,-8.860049167154216e-06,0.04639031976461411,ANKRD12,0.1089748055122353,0.01022485786718037,6.439474427474883e-06,0.0003120050501328232,0.9679095691669771,100
ANKRD30A,1.0759469040480638,1.0303101718108962,3.443005831442747e-06,-0.003206247198395431,ANKRD30A,0.03577770448693517,0.01231504278336511,6.865873710308203e-06,3.649425638983503e-06,0.9311626762901145,100
ANKRD36,1.0255000472792013,1.0299827934634285,-6.1855687667389245e-06,0.018917331546545027,ANKRD36,0.014572962691516816,0.013490888545862265,5.472577596881297e-06,0.00011616867147917415,0.9860614382021676,100
ANKRD36C,1.033496271759796,1.0065502902267793,1.931265573972496e-05,0.0031121260114014147,ANKRD36C,0.033496226199379024,0.0037945227225940382,8.108134063749386e-06,0.00014001931867859503,0.9735052005981603,100
ANKRD37,1.1384023856665868,1.0018518483922438,1.2429488476186635e-05,-0.008563846983015537,ANKRD37,0.12241664164721378,0.0013451468146459154,5.8949668686952895e-06,0.00015080382016537623,0.9107026313287654,100
ANLN,1.034000045977991,1.0186611801584808,-2.3728593748018056e-06,0.0028655423526652156,ANLN,0.034000000427983,0.0074193091965384095,6.751792969175716e-06,2.2999857172726754e-05,0.9755829916849074,100
ANO6,1.0245866106783792,1.0149613254043344,-1.1152810318932894e-05,0.02497399356216192,ANO6,0.017369585029746788,0.009151679397106944,6.764942846891262e-06,0.00012301163493948745,0.8385754059429599,100
ANO8,1.0255000480097798,1.022879053532151,-3.828187604248967e-06,0.020767814088612793,ANO8,0.01892962926279337,0.010421168848021328,6.362225591462694e-06,8.245614833877721e-05,0.996747554940737,100
ANPEP,1.0492231482574905,1.0111703093550048,1.0510532450069833e-06,-0.007478057891130447,ANPEP,0.04151660210747166,0.00859197981058135,5.978715925223106e-06,2.9661704051825726e-05,0.9583208620683081,100
ANTXR1,1.025500049501972,1.0163981644452869,-1.9709740067312964e-05,-0.00958867758512497,ANTXR1,0.014572964618676035,0.009657040346647341,7.708521786665524e-06,4.035583427061869e-05,0.9735052005981603,100
ANXA1,6.0524699885501505,6.297850098393375,-3.7810844212771143e-06,0.004496207572519779,ANXA1,0.23514628465883938,0.20079554609543188,5.443317239416756e-06,2.364239186434449e-05,0.955576690278199,100
ANXA10,1.036419772854438,1.014981405996563,-2.365304234785981e-06,0.007683945670723915,ANXA10,0.026961106967094188,0.0073073142357255125,4.829679534471771e-06,4.100689458708774e-05,0.9325970152690697,100
ANXA11,1.0649630672407424,1.0406747141317598,4.94325728197964e-06,-0.00016190727823413908,ANXA11,0.048059579916242226,0.025774183320487358,7.256539365192464e-06,0.00027094839996992455,0.9648476775955235,100
ANXA2,6.3769907235679275,7.023793770034038,7.264850941126611e-06,-0.04126231174916029,ANXA2,0.11366564396081795,0.1442274517019499,6.112157495632784e-06,0.0003010910260909588,0.996747554940737,100
ANXA3,1.0552469772396131,1.0044678073085527,-1.1111175039673071e-05,0.005917538702487945,ANXA3,0.02938322583053064,0.0031110370232117863,5.229606936289317e-06,7.808309640504737e-05,0.996747554940737,100
ANXA4,6.480078727353963,6.7925356102570085,2.2931293969463695e-05,0.03268871983513236,ANXA4,0.07106657791268647,0.0798949662874458,6.917810867538334e-06,0.0001256423421510467,0.9789064765456504,100
ANXA5,1.023010675736523,1.0796698611834084,5.02530900838849e-05,-0.026699092090129852,ANXA5,0.02301063043108318,0.07777404063779612,7.349730887852526e-06,0.00026061853757847165,0.7207967732424417,100
