gene_name,in_degree_pagerank_positive,out_degree_pagerank_positive,oracle_score,suggested_perturbation,label,in_degree_pagerank_positive_se,out_degree_pagerank_positive_se,oracle_score_se,suggested_perturbation_se,oracle_score_pval_acat_fdr,k
ADAMTS12,1.5360011163179965,1.0267103034233152,0.0004693620084583827,-0.00013107090955600143,ADAMTS12,0.4855893749725656,0.014361706809009589,0.00018449976507762633,5.1913142472557145e-06,0.9448076813289735,100
ADAMTS19-AS1,1.0441052435175013,1.0282756000184405,-5.695632100646719e-05,-0.011611585235223175,ADAMTS19-AS1,0.02523720058128241,0.014570422492784268,0.00015474379421149027,1.7384881221317181e-06,0.9906821483475481,100
ADAMTS4,1.1322751910512352,1.0162512132820296,-0.0001986821799204108,-0.004638225096277893,ADAMTS4,0.11845343568119675,0.00795676366940056,0.0001906772645047785,6.032821301982128e-06,0.8037633900151884,100
ADAMTS5,1.0243704445741788,1.0356241175428254,-9.474349333856935e-05,0.012069812128320336,ADAMTS5,0.0202265540553446,0.02056581883681943,0.00020254103611316008,1.8424828960434372e-05,0.7389433299456339,100
ADAMTS7,1.0170000604865848,1.0211554147565756,-0.0013148201184009166,-0.021735119000077248,ADAMTS7,0.011959952039473214,0.006978104853259531,0.00022127088547710906,4.19763166333342e-06,0.1003305789541047,100
ADAMTS8,1.0340679943375304,1.0182438141685062,-6.859969415650369e-05,0.005438590915873647,ADAMTS8,0.01673918971135417,0.008095989010120295,0.000190751145285356,3.626711444217584e-06,0.940504474476498,100
ADAMTS9,1.0000572024895318,1.0194212509740768,0.00024100023669120673,0.024507282376289366,ADAMTS9,5.714433202247208e-05,0.009722652314200638,0.00018554845935174634,9.072307859472206e-06,0.4001376353863103,100
ADAMTS9-AS1,1.0122712847453457,1.0101358267265739,0.0003843997954800216,-0.015744366329163314,ADAMTS9-AS1,0.012271227016440182,0.005207973710539349,0.00022454568209695117,9.361057759688177e-07,0.9227940582169502,100
ADCY2,1.876113230734552,1.003024978654014,0.0002745956089458446,0.011569817066192627,ADCY2,0.5008688607539592,0.0016621122624636258,0.00017324350649423258,8.327658958896404e-06,0.8326084971278848,100
ADCY3,1.0136771176203823,1.020248049991086,-0.0007308460432113861,0.01461075346916914,ADCY3,0.010821630755246982,0.00999775933792908,0.000200054816747997,1.3030155677825644e-05,0.2544415844039447,100
ADCY4,6.70605492935368,6.6664920146814595,0.00011425920268891332,0.0004572504758834839,ADCY4,0.20141017708651895,0.06926100040240052,0.00018113360632706239,1.1459878477916052e-05,0.4310125389896251,100
ADCYAP1,1.230356790855282,1.0000613848358901,0.0029419969231821597,-0.04033682405948639,ADCYAP1,0.20512816402370584,6.130174391240767e-05,0.0002955487374593507,0.00014208027464906922,0.43682409248896403,100
ADCYAP1R1,1.0556755391215535,1.021607735294507,0.00029897222309486436,-0.009638583268970251,ADCYAP1R1,0.05558651475167512,0.010515194953813506,0.00013956756909219102,8.258596284231826e-07,0.9843892112716719,100
ADGRB1,1.0278565713632875,1.0190557431056257,0.0001910757794215101,-0.016920486632734537,ADGRB1,0.015653907229253902,0.010291063853259992,0.00020899088946375261,4.252138921017137e-06,0.825309480494628,100
ADGRF1,6.715010453014311,6.651539015650867,5.530409685661652e-05,0.0017277419799938798,ADGRF1,0.19223063664408505,0.09300130606445504,0.0001597602417098679,3.1747508248328993e-06,0.9930225041026466,100
ADGRF2,1.0340000579910196,1.0176569440913141,-2.0898973857015336e-05,-0.002813156731426716,ADGRF2,0.03399999961570262,0.009920396059652361,0.00014210639235235202,1.7285286354143853e-06,0.933980808248865,100
ADGRF5,1.0405601527234365,1.0347312613433788,0.0011525402947972906,-0.0029280908103100954,ADGRF5,0.02281982520424839,0.015527813362034657,0.00022231466038424643,3.7327287469770057e-06,0.42860736322156884,100
ADGRL4,1.1031215094032152,1.0299280360338974,-3.042674058960415e-05,0.011804143525660038,ADGRL4,0.08453662523742601,0.015228107731968487,0.00015199674906626952,6.0334245436326314e-06,0.7189468179974975,100
ADH1B,1.008500059341527,1.0123053404870814,0.00042700657803557363,0.004933280935510993,ADH1B,0.008500001724491817,0.008667847946961904,0.00014227214369309733,2.590343190493984e-06,0.7970074195293286,100
ADH1C,6.505707892714912,6.249867386723902,0.0005500011397748494,-0.00210370771586895,ADH1C,0.1566337525961288,0.0945071997713302,0.0002206745032501868,1.498647285420384e-05,0.7652310566999886,100
ADIPOQ,1.0303106243319085,1.0327226838561998,0.0017349948467369814,-0.006609830027446151,ADIPOQ,0.02709962669681683,0.013951199518485193,0.00026880699022533707,2.07482200208077e-06,0.45917438183798204,100
ADIPOQ-AS1,1.0000000578142463,1.0064745593014757,0.004854226009196054,0.012549711242318153,ADIPOQ-AS1,2.7910769832705407e-09,0.0034932217601666335,0.00032121843255925064,2.149015807928066e-06,0.01110391904243527,100
ADIRF,1.0259271899496343,1.01058678998307,0.002955949385691383,0.012502311225980521,ADIRF,0.01879978078556024,0.008644904509293064,0.0002836763583544795,1.4345986103445999e-05,0.1884561727247507,100
ADM,1.0172661514978938,1.0410672971155435,-0.0003832301239670244,0.02895945094525814,ADM,0.012038114600325615,0.017172624947814925,0.00018909036444782215,6.24074765181484e-05,0.5713849586981016,100
ADORA2A,1.1110439464739312,1.0251856217021953,0.000322162968438704,0.008713042037561536,ADORA2A,0.1032811626306882,0.010790968939101581,0.0002155071049561623,1.2983532571006275e-05,0.9184447998088718,100
ADPGK-AS1,1.0150715024239765,1.0130159107281218,-0.00014306835002102502,-0.0021607655799016356,ADPGK-AS1,0.01069137322015182,0.004567113025408119,0.00020688515521878376,6.120845763545098e-06,0.9390020057615872,100
ADRA1A,1.053025517501504,1.0169842026305778,0.0003511511205897122,0.003283797791227698,ADRA1A,0.033983705972599684,0.007686754750791394,0.00024308962943503175,1.3176229817572182e-06,0.6746905586809249,100
ADRA2A,1.0254574599899606,1.0268663046128625,0.00447964060652339,0.04297830402851105,ADRA2A,0.013105741586914374,0.011925182696163867,0.00031271229573134494,4.7836546384648315e-05,0.07125721744141428,100
ADRA2C,1.014136566692514,1.0193626715674258,-0.0012931688124386653,0.022445382252335548,ADRA2C,0.012456879886798307,0.012002732171696926,0.00024073708978578691,6.2937410101941415e-06,0.052915560562712544,100
AEBP1,6.231221904910643,6.698634741593277,-0.00023586148916876937,-0.015382970720529555,AEBP1,0.1490823604193559,0.08017555828177984,0.00022937774364825532,1.6701666564116096e-05,0.3407303392075386,100
AFAP1L1,1.0433907706179502,1.0167994958654376,0.0011176637086163055,0.008469160348176956,AFAP1L1,0.02281267575538686,0.006071019823947442,0.00022520367320796576,5.081346011527542e-06,0.8572483909434488,100
AFF2,6.75419413090121,6.634153681027462,0.0003961807172612453,-0.0035896475985646246,AFF2,0.2901395606463712,0.06523653979182836,0.0002409992154782392,3.369787533965155e-06,0.39470430991929384,100
AGMAT,1.2241562456113046,1.008016473699091,0.001493670927738364,-0.00987547418102622,AGMAT,0.1593797707515584,0.0030261388145289775,0.0002534022548578443,1.2667181676578982e-05,0.3178445220779145,100
AGMO,1.0578439583595565,1.0396497844753672,-0.002486537129533133,-0.0105362727958709,AGMO,0.037378128683005746,0.020056888891690893,0.00029015297595936455,2.906371216690085e-06,0.050795599105512915,100
AGO2,1.183472879205151,1.0070684311724463,0.00010099793960364422,-0.028042131066322327,AGO2,0.14900510934552347,0.003309096506803902,0.000184838670358172,5.960275982407332e-05,0.4745251007421142,100
AGPAT5,1.0583091020938,1.0140730188189522,0.0029783824390324297,0.01933335008099675,AGPAT5,0.04978029637688146,0.006269559924116559,0.0002854585089070393,8.944862026190273e-05,0.10429968471139381,100
AGR2,1.0085000586410302,1.0274915011097003,-0.0006109198174311814,-0.011068601906299592,AGR2,0.0085000006820479,0.013125408271822311,0.000183475799744708,1.7904597697937774e-05,0.4881353242780987,100
AGR3,1.0604346263512496,1.0261009942531678,0.008141825702332427,-0.03009692085906863,AGR3,0.037848815347510015,0.010865213466838722,0.0003641451540681572,1.3475616374096666e-05,0.0009775050173798183,100
AGRN,1.0253499504735482,1.0333753181211924,0.00043152467545866103,0.01630963832139969,AGRN,0.016535134996739167,0.0137585001169143,0.00014032321826498235,1.3142763113703444e-05,0.45742632569277164,100
AGRP,1.0282253484033135,1.026303072748834,0.0012442902033980375,0.008130656089633703,AGRP,0.015775735004885934,0.012741146693398722,0.00021421384364704964,6.383143919077318e-06,0.4882869344356484,100
AGT,1.2476445738823692,1.0226483686824883,0.005474607663054485,-0.013197695892304183,AGT,0.20007106644806347,0.010677123582853628,0.00035757174628116723,2.1317592902686792e-05,0.03389942913733462,100
AGXT,4.189816152584565,3.6190804732823723,9.27249165459898e-05,-0.002412811662070453,AGXT,0.4102543095079561,0.2920855495121994,0.0001669507175331745,4.976083022577448e-06,0.9751342699084136,100
AGXT2,1.9419487488472447,1.0251264518974244,0.003126196240682475,-0.012708825711160898,AGXT2,0.8658528872970427,0.012495199997557146,0.00033421138225716787,2.464641369754844e-06,0.27162415118107963,100
AHNAK,1.0421730108079512,1.0074638177675568,0.0005931557716621682,0.015011540204286576,AHNAK,0.03242848342977226,0.004771396476447892,0.00019832868808405366,1.7001071422041613e-05,0.575011922434832,100
AHSG,1.0085000587732669,1.0084493254808224,0.0012911086420666607,0.009279686771333218,AHSG,0.008500000872937443,0.005654715843095646,0.00021757560873550134,3.675157220408095e-06,0.3909199676486371,100
AICDA,1.0196066349228008,1.010862500209916,7.887700447781754e-05,0.002103411259595305,AICDA,0.01956614759961585,0.008682175263894809,0.00017609853678160215,3.2197234060880858e-06,0.5764777435773921,100
AKAP10,1.023184593292504,1.0177939044324784,-0.004938448470479671,0.01531107395887375,AKAP10,0.0230726621848579,0.009779433678867744,0.00039902444788380545,2.5623382805940042e-05,0.010139846903693756,100
AKAP12,1.0352736896128405,1.0209679229311244,0.00020068042796552276,-0.00876025046221912,AKAP12,0.011614143940378876,0.007926884790256163,0.00021171911593336886,3.1370633782137604e-05,0.5212312474812467,100
AKAP13,1.2513402560051121,1.0041154320768835,0.0002442905392837247,0.019641442000865938,AKAP13,0.1836707994748043,0.0025535515581010795,0.0001780687220174724,3.1400837121458427e-05,0.9906821483475481,100
AKR1B10,1.31594011925859,1.0382907853679397,-0.0004961379317166248,0.02106517156586051,AKR1B10,0.2939960062441123,0.013792580443674077,0.00020963084106851462,1.1609867477970945e-05,0.7057566044502789,100
AKR1C1,1.0192215520116679,1.0015164612385772,0.0003270050200450214,-0.0028316712379455565,AKR1C1,0.013614675072253396,0.001033587419711973,0.00016997221765534468,1.3086764029148738e-05,0.6730572522242743,100
AKR1C2,1.0419362933555854,1.021409365895901,-5.2476448631750826e-05,-0.014524249285459518,AKR1C2,0.03441642299960118,0.011874145478858815,0.00014980114241061458,1.1081643678798462e-05,0.5036295590399912,100
AKR1C3,1.1288934079369435,1.0308626635314153,0.0005093567695715251,-0.004145569205284119,AKR1C3,0.08473994818763828,0.013610881920920293,0.00020242957825061678,4.25604262590868e-05,0.3590372797080945,100
AKR7A3,1.2073235365122452,1.0263870995753959,0.0018578611696557345,0.015052368491888046,AKR7A3,0.1540000196333893,0.009674926791485204,0.00026414104759434575,1.3986375879700591e-05,0.3768976842246803,100
ALAS2,1.0085000593936402,1.0092320838171849,-0.0020387732477206554,-0.003897002905141562,ALAS2,0.00850000181525666,0.008503821218904849,0.00025809586502380683,2.2718747098007314e-06,0.09466942427903588,100
ALB,1.0590576317937896,1.026539563064549,0.0020687010310734876,-0.012938478719443083,ALB,0.05693319771653678,0.014171067033965428,0.0002582041302096397,1.916808479009892e-05,0.19697279810455706,100
ALDH1A1,1.038116868621205,1.027855914127909,0.006333434489661159,-0.043591767027974127,ALDH1A1,0.02160504765783524,0.012575465911770342,0.0003580471060299857,8.366524689151943e-05,0.02822404070719209,100
ALDH1A3,1.0565226242799617,1.0451288698961465,0.0006041451116334429,-0.027127074003219606,ALDH1A3,0.04221847155013889,0.030781802366395338,0.00020276171750001755,1.2098336664510286e-05,0.3909199676486371,100
ALDH3A1,1.0808255014942483,1.016606387722972,-0.00010104836489521318,-3.978792106863693e-05,ALDH3A1,0.061887796983666296,0.013000680721691468,0.00022698440376636096,1.9946120473768633e-06,0.7610949400678891,100
ALDH3A2,1.0403520563681936,1.0190796819728056,0.0023951267964957878,-0.005880923047661781,ALDH3A2,0.02149154027257508,0.009554684910181983,0.0002565150597339269,2.7743100130501948e-05,0.15610685511917108,100
ALDOB,1.0378146917095117,1.6179537752325803,0.018959307153709234,-0.10172732688486576,ALDOB,0.02532841880856899,0.0955521372319664,0.00040406855633361367,5.839340595289e-05,1.5804024755539103e-10,100
ALG1,1.1147977326052094,1.0344970890221687,7.115135711345033e-05,0.008067986071109772,ALG1,0.07577721750933666,0.014112123374585755,0.0001862796330931004,3.646734559859835e-05,0.9448999148589542,100
ALG8,1.029691016869131,1.04333062987931,0.00018418769732832628,-0.0023834728449583053,ALG8,0.02256669125338067,0.017947936429525684,0.00021303633490418107,3.5689924344731524e-05,0.9645055531410054,100
ALG9,1.022170745028034,1.0161253652403943,-0.0016122772373552152,-0.0059886540379375216,ALG9,0.017573307529370773,0.007531154792594164,0.00023935887613684104,3.607880504375915e-05,0.1752295803847084,100
ALKAL2,6.87928283081701,6.969648438514626,0.0003443708070199136,0.0039327872544527055,ALKAL2,0.3422308553520495,0.18499773691025467,0.00015863554222692576,1.2550249785840839e-05,0.5230717764555873,100
ALKBH5,1.0876333939785992,1.056285985176514,0.011710180980153383,-0.07971146173775195,ALKBH5,0.06079829301460081,0.019592675884345368,0.0003682793453523774,9.392012584729097e-05,0.0002022170317942574,100
ALOX5AP,1.1703356888436267,1.0096299918539324,-0.00023030342120627267,0.009042001664638519,ALOX5AP,0.08741822019694992,0.005498300867902894,0.0001476149346772652,1.4544221022061484e-05,0.9149604825896498,100
ALPK2,1.049266418249274,1.018165455549504,0.00018722790529537292,-0.0004273016727529466,ALPK2,0.03142337532383827,0.007795783218712013,0.00017329132120936014,1.9860150129069008e-06,0.9994689949463178,100
ALPL,1.0255000624877397,1.026976416762106,-0.000711958865051372,0.02985459575429559,ALPL,0.01892963208319113,0.011196119144227483,0.00021277289377920027,4.540453293582272e-06,0.09964209232034399,100
ALX3,1.0041210955166744,1.0152069994664876,0.0005629993536692268,-0.004158685486763716,ALX3,0.004121037604166987,0.009633506000812352,0.0002085064065253692,3.0227465129061313e-06,0.994658260960498,100
AMBP,7.5141288798532795,6.499744773759484,0.0001127413002313915,-0.0011787646636366843,AMBP,0.983534641420644,0.14717885937359226,0.00018885344598730343,2.237372839457239e-05,0.8145796471644213,100
AMELY,1.0000000578142463,1.0188299073864042,-0.0014209389246278193,0.009208060931414366,AMELY,2.7910769832705407e-09,0.009804886414522974,0.00022208869027290972,1.2019592857148608e-06,0.978855928069183,100
AMN,1.0086358594378841,1.0326150863193349,5.911963791731978e-05,0.01915772721171379,AMN,0.00863580187925524,0.01193465863384278,0.00017220717020534706,1.1898336738756207e-05,0.9906821483475481,100
AMOTL2,1.1062928936718917,1.0180202523929056,0.00024383919490389872,-0.02451299495995045,AMOTL2,0.08208132449435063,0.009437130493853118,0.00022460940789675757,8.789313836772898e-06,0.8263140952661466,100
AMY2A,1.0161224535143365,1.0199838759295061,0.004575540486894169,-0.02373791001737118,AMY2A,0.014263436780465382,0.011871931927845596,0.0003437462831249555,4.1586242389055724e-05,0.20103659373451788,100
AMY2B,6.63634837518194,6.848067686297074,-0.00039643252765301894,0.014679965507239103,AMY2B,0.12302415996785272,0.11535093344842098,0.00017205609611895358,2.475897133411526e-05,0.6572985517094796,100
ANGPT2,1.0677198202188924,1.0069244944727074,0.0005624857903874414,-0.0010999338631518185,ANGPT2,0.06730262956293383,0.0032942779879733207,0.0001704283549001199,2.4807267225705754e-05,0.903238580666148,100
ANGPTL2,1.0465374714295987,1.0046313266735938,0.0002733192248428651,0.01032365064136684,ANGPTL2,0.03889168433914614,0.0026842721241164885,0.0002010423698824335,1.4463631370502086e-05,0.7583679729163594,100
ANGPTL4,1.0667046784560315,1.0061809644796007,9.96253206125175e-05,0.011315388791263103,ANGPTL4,0.032945900629265654,0.0025430280730325897,0.0001930662274897339,6.572530472394228e-06,0.7223356539540482,100
ANGPTL6,1.1761301752405666,1.014538658361661,0.0006012557812184838,-0.0004141522024292499,ANGPTL6,0.12580726206690446,0.009661463715110771,0.00015917011485339652,7.907488024197647e-06,0.9563303569871606,100
ANGPTL8,1.0786654877792952,1.0169689663483255,0.026440507490187882,0.02287616495043039,ANGPTL8,0.045842655216342884,0.007213920475317924,0.0003916358413770096,5.971146336566795e-06,2.1449508835758024e-12,100
ANKLE2,1.1649641022621244,1.021691093046784,0.0003397474690722646,0.0013889768347144127,ANKLE2,0.12954411808080318,0.010000534435729501,0.00016449524718750746,8.209602607281839e-05,0.9314384548404822,100
ANKRD1,1.0413427793349783,1.04621087004986,0.0024648725202399647,0.0019140123773831875,ANKRD1,0.04134272117745637,0.01865578226732892,0.0002710762648586093,2.9667078438187036e-06,0.5612668542860832,100
ANKRD12,1.8184299079616386,1.0834237727730838,0.004658976412620177,-0.042621291130781176,ANKRD12,0.20735549510053883,0.023988705737100414,0.000327117617057543,9.615278993972069e-05,0.015663914269882215,100
ANKRD30A,1.0271212449314149,1.0209031246235145,-0.006827698256756776,-0.02871379438787699,ANKRD30A,0.020391199203675922,0.009484597985890787,0.0003704134938254897,1.299940224471173e-06,0.00046793665301682596,100
ANKRD36,1.010527582742376,1.0099993456687133,-0.00023778022348281525,-0.008449339661747218,ANKRD36,0.006932015981549022,0.005259985422433314,0.00018550157755592675,2.1431143776155883e-05,0.7970074195293286,100
ANKRD36C,1.0604813167396931,1.0318663924892864,-0.0012405126281809231,-0.0034549786895513536,ANKRD36C,0.05230184973563499,0.01240810313218637,0.00021948283326809955,2.934776652558067e-05,0.8579737820821863,100
ANKRD37,1.0626740230888172,1.010591845126855,-0.00030295307876343714,0.01573239143937826,ANKRD37,0.037503193622643906,0.004922467720836266,0.00016874559339900096,3.7311885533333235e-05,0.8512714604060505,100
ANLN,1.0340463326546223,1.0435448181203493,0.001630405462192357,0.005913915457203984,ANLN,0.020682397401873165,0.017497280924615492,0.00019839360530682346,7.115784528637862e-06,0.4850513246781075,100
ANO6,1.3966515450169137,1.0307895875590611,0.0012926208744056566,0.028028471060097218,ANO6,0.39651357826917544,0.014010772564958304,0.00021361595034534832,1.5315226956775996e-05,0.16898538462349802,100
ANO8,1.0322658693136058,1.0230955715709937,-0.0005180967630030864,-0.012407514844089746,ANO8,0.01794762868706655,0.012561006142415728,0.00021365793521099962,1.8791395034481323e-05,0.24173526482867014,100
ANPEP,1.0291756318582004,1.026364011541455,0.0014495473601493813,-0.022212922126054763,ANPEP,0.016882183926307637,0.01273148809303604,0.00023343532824342115,9.357087693938356e-06,0.37512630529928065,100
ANTXR1,1.4453671782272783,1.0532976006165136,-0.00026866386437120584,-0.01981659023091197,ANTXR1,0.4367726379028033,0.018225196585193434,0.00018959856892922567,9.889334496730646e-06,0.9400336739790415,100
ANXA1,1.061855828063611,1.0188274642782367,0.0004508794966827523,0.01680366534739733,ANXA1,0.03601944774717007,0.007729241482829675,0.00017024061418305752,6.74466777687652e-06,0.42860736322156884,100
ANXA10,1.0574230261726214,1.0591837599389435,2.1944629977497244e-05,0.0076305270940065385,ANXA10,0.03723579078273804,0.02601234198923765,0.00019257487191262184,5.4624221440113615e-06,0.6257473679365186,100
ANXA11,1.013086969284518,1.0355359343345427,0.0016839464971008056,0.04650414999574423,ANXA11,0.009146723533613484,0.016682289062363596,0.00023700550561166935,6.690659605912996e-05,0.23879517986302126,100
ANXA2,1.0069553349174134,1.0071270280133737,0.000377678951513758,0.03582332968711853,ANXA2,0.0021219425352837357,0.004564670015085533,0.00016889926750372988,7.805193587904699e-05,0.978855928069183,100
ANXA3,1.1326953446782013,1.0224314224188455,0.0007226747577421122,-0.017149800807237624,ANXA3,0.08867647040950556,0.010698749598941095,0.00018367800766608177,2.3352057254331907e-05,0.9968281634051273,100
ANXA4,1.0282828440781677,1.0129605066130214,0.0009625475538655337,0.003975411951541901,ANXA4,0.019158760050836224,0.005959100532026549,0.0002445252815223483,1.7210355908274572e-05,0.6875319043617698,100
ANXA5,1.0397751789082221,1.0026334648823132,0.001636524148244689,-0.0018294310569763183,ANXA5,0.038750424814231764,0.0016640770442136262,0.0002571118579345905,8.10302279973322e-05,0.12576551030434985,100
ANXA9,1.046906053732302,1.0180055864272257,0.019853919744491577,-0.021831892188638447,ANXA9,0.03417017882374289,0.009674198130793014,0.0004700604773445175,6.423445105892709e-06,7.685012745220883e-08,100
AP1M1,1.0600768929583295,1.0185922058404966,0.00021002808317561517,0.011145993936806917,AP1M1,0.04661244376027059,0.006335531765052997,0.0001695801471442907,2.659682942209712e-05,0.5387157080043238,100
APBA2,1.0596075176836464,1.3580916239489047,-0.0003060985318472831,-0.016215749569237232,APBA2,0.025929367025999,0.3404745622120836,0.00022139206579351828,5.167814010583817e-06,0.9889452449076713,100
