gene_name,in_degree_pagerank_positive,out_degree_pagerank_positive,oracle_score,suggested_perturbation,label,in_degree_pagerank_positive_se,out_degree_pagerank_positive_se,oracle_score_se,suggested_perturbation_se,oracle_score_pval_acat_fdr,k
ADRA2C,1.1376968998951802,1.0209650167414965,1.0863048657938634e-07,0.022948339022696017,ADRA2C,0.088708914961903,0.012132620274391558,4.5893271158197025e-08,1.957617795481231e-05,0.36460243988824204,100
AEBP1,6.669432326227086,6.679426305526949,-6.109081606808787e-08,-0.0005744007229804992,AEBP1,0.15101831869051133,0.09070347181557689,3.4617959937832784e-08,3.460053987597544e-05,0.6298813924024198,100
AFAP1L1,1.2754746785686286,1.2879059766575376,-6.737028947156887e-08,0.010500460136681796,AFAP1L1,0.1153632235675361,0.12440369444269701,2.735704052269454e-08,1.2871542128296427e-05,0.9981191840853716,100
AFF2,6.517829359833981,6.689990635742175,-4.3215605352031616e-08,0.002258792396169156,AFF2,0.13778903286231436,0.08802662033190987,5.749327371953781e-08,1.351570579021162e-05,0.9318715941168527,100
AGMAT,1.0085000250180944,1.0206789051822485,-5.170724325154197e-08,-0.02322249433025718,AGMAT,0.008500000415830378,0.010565705777347369,3.1192728499228956e-08,3.3177869295461004e-05,0.837973774840107,100
AGMO,1.030397515566909,1.013302005791664,-1.9370962789366786e-09,-0.014019675552845001,AGMO,0.01948828658922048,0.008798601846993952,9.385370809127053e-09,3.5868024232480825e-06,0.837973774840107,100
AGO2,1.0243018580543177,1.0426728440473687,4.351251075007667e-08,0.015840418711304663,AGO2,0.02100521962168157,0.018786855490481418,3.88410749888992e-08,0.00012753647371578674,0.7570489861108498,100
AGPAT5,1.0000000245825555,1.0177206779432906,6.135266945506146e-07,0.06123663451522589,AGPAT5,1.4677618493092065e-09,0.00717210760537271,1.2357486131861607e-07,0.00016455356514303137,0.14233156676447076,100
AGR2,6.671888993172074,6.6665177513899145,1.4008400164300383e-08,0.007271852642297745,AGR2,0.24745630330626267,0.05537579749290862,4.1821399393342314e-08,3.0756036892824856e-05,0.8212011398616283,100
AGR3,1.034000026474269,1.0245997552183572,2.858380806713967e-08,0.007844429276883603,AGR3,0.026797785159896746,0.011150909836092467,2.543810918790527e-08,3.288739009095578e-05,0.9244859424847367,100
AGRN,1.0118547410008631,1.0125412808106133,-3.8892009115443214e-08,-0.001596648544073105,AGRN,0.008716538973390643,0.0065399478867669905,5.2541328218727484e-08,2.6757762293075435e-05,0.2052138507855122,100
AGRP,1.0255000250796407,1.038517269433437,-1.1622994300353184e-08,0.0019313980033621191,AGRP,0.018929627959939313,0.014909728102470174,2.3861432213540933e-08,2.893020623864805e-05,0.8172315101709599,100
AGT,6.908032649356661,6.694514867596484,1.5556306784958451e-06,0.024531009756028652,AGT,0.2810122742731497,0.08348358337422848,2.272854202286172e-07,4.8089223998024346e-05,0.012089666706886307,100
AGXT,1.0085000252155754,1.042661326507509,3.1142402505679455e-08,0.0043967987596988676,AGXT,0.00850000071312897,0.021508193300066286,2.747343628322927e-08,1.3542616481972916e-05,0.8009752535503719,100
AGXT2,1.0767573308070975,1.0094846255861796,4.2604309250293684e-07,0.003922407932113856,AGXT2,0.0767573064034713,0.00851029823072677,9.084555444044227e-08,6.35480425635922e-06,0.4715933446833107,100
AHNAK,1.0342811542254633,1.0022839063272417,3.248622260088041e-08,-0.012682829350233078,AHNAK,0.020758502863490166,0.0012622226049846055,1.815632925109302e-08,4.590257510166388e-05,0.9529345359615148,100
AHSG,1.0257822460400252,1.0151815832632323,-5.036880846631675e-08,0.0066204201942309734,AHSG,0.01777492317300617,0.00645170322243876,2.254906730716207e-08,7.4052867271560284e-06,0.8609837872803485,100
AICDA,1.0693224988784105,1.0047675631609292,-2.3542931018027957e-08,-0.004734046366065741,AICDA,0.04556894693865065,0.0019247644094320553,2.8446672425158412e-08,5.4603337316569635e-06,0.9549094702383363,100
AKAP10,14.570822249826122,6.424654675073267,9.879524856870603e-08,0.024636262580752372,AKAP10,8.15129788955483,0.1448440918714267,2.7036799102541995e-08,6.568372740401848e-05,0.837973774840107,100
AKAP12,1.0902244322030024,1.0342881208413237,1.0803514840063144e-07,0.02462278462946415,AKAP12,0.058758689149410515,0.01489262291522867,3.4965173187970006e-08,0.00011866680817459999,0.9844090735080616,100
AKAP13,1.0277028186488109,1.0093952338608028,2.68080416532257e-09,0.026788783222436906,AKAP13,0.01949712301086341,0.0045669910746660965,1.4905485678704326e-08,0.00010495397964377612,0.9981191840853716,100
AKR1B10,7.02494023650756,6.916705651426403,3.382723551936806e-08,0.013575812131166458,AKR1B10,0.511329411941707,0.12961035868681714,2.2787747360610252e-08,2.948172727134296e-05,0.837973774840107,100
AKR1C1,6.476422542902657,6.7326409598989505,-6.1096547909755825e-09,0.015382207632064819,AKR1C1,0.0781561550960305,0.056760265418443534,1.7304048054905717e-08,2.3246497580103284e-05,0.9403678819498238,100
AKR1C2,1.0211754345214923,1.0175801504301458,-6.927501459585983e-08,0.012239470481872558,AKR1C2,0.012611125552631195,0.01085078560722522,4.7498320420683336e-08,1.6799723290674474e-05,0.9222479544951538,100
AKR1C3,5.123393616469442,3.5653902279715037,4.097893903320937e-08,0.047259393334388736,AKR1C3,1.4285573061629302,0.279369796728772,2.821133132048018e-08,7.071134165392688e-05,0.7616082259069584,100
AKR7A3,1.0106178992600683,1.0168963072540533,2.1991337500537613e-06,-0.04160378605127334,AKR7A3,0.008739091800245376,0.009426968411511607,3.524300477286648e-07,3.756303151042862e-05,0.005134202651708355,100
ALAS2,1.0216841696004655,1.03422581446601,6.513238240657415e-07,-0.0069070129981264475,ALAS2,0.015614343754389647,0.019594861024595133,1.0799976840238392e-07,5.114253175402999e-06,0.16342022961480854,100
ALB,7.536138635177013,6.7907886582376955,1.2069637307376979e-08,-0.02882359640672803,ALB,1.0486354761931898,0.10710739435681145,2.7956142143770275e-08,3.543333833647884e-05,0.7545197143681728,100
ALDH1A1,1.3154956674937142,1.1096037503601845,-5.160904721179804e-07,-0.033764466866850855,ALDH1A1,0.2030016673261144,0.06662837447097006,1.299343518270013e-07,0.000157988729348106,0.06448151617948285,100
ALDH1A3,1.05997231347562,1.0292090277568209,2.8610493103542467e-08,0.007197119593620301,ALDH1A3,0.0323667786231999,0.011523315172204007,1.0990376512038403e-08,3.755717250714436e-05,0.7203513798691932,100
ALDH3A1,1.0291171316911847,1.0147325597322152,4.0398007890019015e-07,-0.011761615946888924,ALDH3A1,0.020757356802587862,0.007615755674646274,1.0208892023890999e-07,7.902257209993613e-06,0.31807094735035557,100
ALDH3A2,1.039551724972985,1.0203736072440504,-4.455494721611331e-08,0.010669817859306931,ALDH3A2,0.02056862772075727,0.007134577460939992,2.4461945852100914e-08,7.739623628992461e-05,0.9529345359615148,100
ALDOB,1.0200276462944717,1.022787806239268,-9.715620933548053e-08,0.03847659945487976,ALDOB,0.014768079169397045,0.011390011323746941,2.181771488758632e-08,6.28937933431951e-05,0.22438452365158357,100
ALG1,6.6078979155391036,6.823018430636461,7.443865102274571e-07,0.062333613745868204,ALG1,0.23993951393105845,0.11244673903821552,1.4982545031918748e-07,9.72781791407148e-05,0.057547083894744444,100
ALG8,1.0229823872644885,1.0142936943162413,1.5368748499611228e-07,0.028808707669377327,ALG8,0.0156769943007839,0.008991591030441327,4.11055485115785e-08,7.872193106301014e-05,0.6677606434335657,100
ALG9,1.0109376074456529,1.0238069525768005,6.213805495036695e-08,0.0024314832687377928,ALG9,0.008818913926074944,0.01031316552601951,1.65920178300829e-08,6.215633118240045e-05,0.9431031742492866,100
ALKAL2,1.243337186976306,1.0031030111636674,2.503372531492687e-08,0.01019098469056189,ALKAL2,0.2124374352936398,0.0018260406388138316,1.4022009059758256e-08,3.763452747541347e-05,0.7640779101638131,100
ALKBH5,1.0616221375138195,1.0235126894099695,9.790189807290517e-08,0.031957651153206826,ALKBH5,0.04835974987356122,0.010640516398906265,3.9629005195507376e-08,0.00021839394763401658,0.8183852176564831,100
ALOX5AP,1.173217217188814,1.0315737213812808,-1.3515392527807534e-07,0.025782598685473203,ALOX5AP,0.11327310269036026,0.014706123296220688,3.357379181064307e-08,3.3632541840180585e-05,0.6755885817682297,100
ALPK2,1.031528431545771,1.0213437970971326,2.5331149444696165e-09,-0.003128580905031413,ALPK2,0.02225050673432052,0.01214243520761153,1.3170708996174067e-08,1.926347715036105e-06,0.8709398599401327,100
ALPL,1.0467866753655972,1.0076005721958046,1.0505705116514719e-07,0.0065231909463182094,ALPL,0.02827061766340508,0.004242124316328166,3.53061740443183e-08,8.879872368631418e-06,0.9386802500046837,100
ALX3,6.701659864312381,6.552072602366525,3.843940085346276e-08,-0.0013631032779812813,ALX3,0.3826653138992254,0.09330442373246046,3.773052711382245e-08,7.765487140775935e-06,0.9940897387528422,100
AMBP,1.097280732853861,1.0147075928346787,7.614577455683503e-08,0.0024895733688026665,AMBP,0.07983115700334889,0.00933395999620892,3.552885565423105e-08,3.025548292305526e-05,0.8802604859867335,100
AMELY,1.1204439745456427,1.0220206540812564,2.7299258501756187e-07,0.01000331450253725,AMELY,0.07927094304417459,0.010671978818086127,6.264565858025036e-08,3.2631805627252245e-06,0.20143586714314374,100
AMN,6.8321535102761,6.835291639525704,1.4276008414526586e-07,0.016042591631412507,AMN,0.22694148577303075,0.1961546292062605,5.962461252151452e-08,4.6901785960269554e-05,0.3568191803031749,100
AMOTL2,6.534866609136522,6.784106229378784,-2.1317109180074566e-08,0.00655908877030015,AMOTL2,0.16820928665082252,0.11763305021046262,1.973132442754843e-08,2.258195721181102e-05,0.8492598457643746,100
AMY2A,1.073151393390424,1.0528769242770728,6.24478863464617e-07,0.02513283343985677,AMY2A,0.07315136921731193,0.020395230705739658,1.3349149816040596e-07,8.333166635727515e-05,0.031263725043212176,100
AMY2B,7.025442085643756,6.648376423505771,-2.1909360228278275e-07,-0.01897678405046463,AMY2B,0.40538734946584026,0.05628843166426638,6.476332807398227e-08,3.858372522433912e-05,0.70278078868946,100
ANGPT2,6.905014930523768,6.698289276775472,8.8811472878092e-08,0.042828740142285826,ANGPT2,0.37012598673629454,0.1677640366743218,2.6428766903442522e-08,8.649665451952343e-05,0.9431031742492866,100
ANGPTL2,1.0133383277151617,1.0419006186054398,7.570474025442309e-11,-0.00289542842656374,ANGPTL2,0.009737985412853645,0.020302237531144383,6.487195107111708e-08,2.267591638767814e-05,0.8914189676937548,100
ANGPTL4,1.032790592014794,1.0270886408246818,-2.980095672455718e-09,0.013702420080080628,ANGPTL4,0.027411323118609943,0.011670523730013168,2.1046324005929925e-08,2.0665725134598864e-05,0.9746952167868639,100
ANGPTL6,1.2204402733655555,1.0079079946402654,-7.829247276802676e-07,-0.027307654824107887,ANGPTL6,0.15033002280923896,0.0029827220035791593,1.283728902234575e-07,1.5832365879217833e-05,0.139087132003332,100
ANGPTL8,1.1692710404953721,1.0374260931963126,5.5433401477955615e-08,-0.004051209627650678,ANGPTL8,0.08353056427673095,0.022117595855278494,2.300975398010464e-08,1.5219680966797302e-05,0.9077113376494031,100
ANKLE2,1.0092914805377742,1.060133316094302,2.6008398357646456e-07,0.12208154648542405,ANKLE2,0.00640457586822357,0.02030277889568769,1.0150481558297823e-07,0.000211563601146387,0.347179028687337,100
ANKRD1,1.0000000245825555,1.0192784326267097,-2.6705377017322005e-07,-0.0022311800275929272,ANKRD1,1.4677618493092065e-09,0.01196468529009414,4.50296340771344e-08,4.243928452953026e-06,0.3838565889017591,100
ANKRD12,1.0395872896564609,1.0328105698776973,7.839374402962562e-07,0.09841155305504799,ANKRD12,0.02592616265386507,0.013669932637305995,1.2135328548729873e-07,0.0002092966157696302,0.347179028687337,100
ANKRD30A,1.0170000257147962,1.0139447459912652,1.1921174163376237e-08,-0.002027847305871546,ANKRD30A,0.01700000117460016,0.008686676910269834,2.4026690329788838e-08,1.788304644242211e-06,0.8492650889910609,100
ANKRD36,1.0080425972976963,1.0384060198477278,-6.034932965803819e-08,0.024073368404060602,ANKRD36,0.005663404328692432,0.016541855951524263,2.8747126133249932e-08,7.110504751044197e-05,0.4325820309454659,100
ANKRD36C,1.3093343382055123,1.0036360096867032,-3.471993714754262e-08,-0.007257428001612425,ANKRD36C,0.29702408594780255,0.002133798574573309,2.845109757459697e-08,7.943046325583936e-05,0.5834835311031213,100
ANKRD37,1.0449399308855316,1.0336639269899783,-2.235346465084831e-07,-0.012763507068157195,ANKRD37,0.0270862075838249,0.013999035032683297,6.297871782331738e-08,6.955444030240014e-05,0.21942245387742762,100
ANLN,1.2135910075068395,1.0085068893307956,6.304735997275657e-08,-0.0007692151423543691,ANLN,0.14089229502476186,0.0038294165369329885,5.0061502693078113e-08,1.1276116988450958e-05,0.9641686927201735,100
ANO6,1.0340000270732437,1.0378438668866403,-7.004607596172718e-09,0.034126481413841246,ANO6,0.026797785776596944,0.01597896767036157,4.826662545041408e-08,6.173846969109455e-05,0.7195893253546787,100
ANO8,1.0170000250800284,1.0218318139042433,-5.396871060270314e-08,0.02463002847507596,ANO8,0.011959950182245287,0.00988331430972076,2.7191632715354338e-08,4.733143838715806e-05,0.5680051822781489,100
ANPEP,1.015229994688505,1.0019881323538966,-5.707199946414221e-08,-0.006563991419970989,ANPEP,0.01522997016120769,0.0016162562704976392,1.868156892904483e-08,1.8635634093626927e-05,0.9207170505222857,100
ANTXR1,1.0179077115129616,1.0251014287299305,4.720422541382163e-07,-0.02358832424506545,ANTXR1,0.013934830738101376,0.013588109488600791,9.921420429592973e-08,2.2894745853007985e-05,0.36460243988824204,100
ANXA1,8.186986158366349,6.679489851213119,-2.5037036621711194e-08,0.009248002618551254,ANXA1,1.525574181390204,0.10022321261497491,1.998673995137575e-08,1.7729640959129914e-05,0.9431031742492866,100
ANXA10,1.0342586843104393,1.0198470836886415,-2.056698964025827e-08,0.0026823654770851135,ANXA10,0.024464896217801374,0.011360016288069538,3.4307543494510284e-08,1.8350145503805014e-05,0.9242350251528633,100
ANXA11,1.0193748940378635,1.0198859962359499,3.394983379934047e-07,0.004485492447856814,ANXA11,0.012582185013898111,0.009979905777793414,1.0480267021527783e-07,0.00010930572454770655,0.9932116337985228,100
ANXA2,7.8080065677740365,7.654789597342521,1.5363232392928693e-07,-0.08000278912484646,ANXA2,1.216543735061204,0.3385414899670841,4.717833825590874e-08,0.00015107113230672088,0.28553024283319633,100
ANXA3,1.0441665036512822,1.0184021381978647,1.3217563960665756e-07,0.024690370857715607,ANXA3,0.02365363343502658,0.009101900809520388,4.113385115476584e-08,4.293669174227109e-05,0.8764710072244261,100
ANXA4,6.429902681576368,6.798975322689672,-2.091015924321482e-07,0.04656943093985319,ANXA4,0.10363685804682812,0.09276648624190058,5.812690601668735e-08,6.875219076934701e-05,0.9957423757470568,100
ANXA5,1.1116396318883868,1.0031171248414772,-5.957290251856762e-07,-0.026770275980234147,ANXA5,0.0605107936635781,0.0019262936049634777,1.3976707694507423e-07,0.00013077333659419803,0.06186122692713201,100
