gene_name,in_degree_pagerank_positive,out_degree_pagerank_positive,oracle_score,suggested_perturbation,label,in_degree_pagerank_positive_se,out_degree_pagerank_positive_se,oracle_score_se,suggested_perturbation_se,oracle_score_pval_acat_fdr,k
ADGRF2,1.0383048495723406,1.0048401278066295,-1.9814817953545116e-07,-0.0054889229452237485,ADGRF2,0.022497714174055945,0.004619033389644764,1.0766575890266994e-07,1.1027094093530524e-06,0.2634015490109599,100
ADGRF5,1.0711144682490292,1.0147061492560983,-1.5301573513681887e-06,-0.004813032932579517,ADGRF5,0.03577027061467283,0.00907215484855829,1.6665363726729476e-07,2.430714377436572e-06,0.024304748451029694,100
ADGRL4,1.1070337138091038,1.011608130709697,-1.9123117304786773e-07,0.0028581965435296296,ADGRL4,0.09990550220571648,0.008801192474462857,1.1805406393318113e-07,2.921512308236357e-06,0.30114545339812726,100
ADH1B,1.017665378575803,1.0081230859881134,1.2865113234283853e-07,-0.0023073361278511586,ADH1B,0.017416541426969537,0.0032643538707240656,1.2055822256535923e-07,2.184906453225581e-06,0.5658170665679879,100
ADH1C,6.731143740772229,6.484204103769815,-8.913125695642065e-07,0.02220197081565857,ADH1C,0.11864065491537326,0.04680483147633398,1.817718407220205e-07,9.156831774379211e-06,0.03236629624586213,100
ADIPOQ,1.2720211819067588,1.0029753183831016,-9.786358551622244e-07,-0.003330444656312466,ADIPOQ,0.16145166531476024,0.0014717524966297558,1.6843417403211547e-07,8.812404070438548e-07,0.14262947903257617,100
ADIPOQ-AS1,1.0266950421106256,1.0097198643790726,1.9273288430099455e-07,0.0033523204666562377,ADIPOQ-AS1,0.02656814335763142,0.005162343128051786,1.1133795397844044e-07,1.343444039612195e-06,0.3612818225318554,100
ADIRF,7.347874428046382,6.4935166504698385,-1.942700913787121e-05,0.03306420709937811,ADIRF,0.4951692058563785,0.0642224477880221,8.165442385620442e-07,9.698813565682885e-06,1.510175634334006e-08,100
ADM,1.0856509505254934,1.0087246884245382,5.769435900582209e-07,0.029117830134928226,ADM,0.04515406612715712,0.008499767916973888,1.293862764241756e-07,3.173842825061046e-05,0.6491782205059965,100
ADORA2A,1.0463225278131412,1.0151679552036101,-6.6602042636532136e-09,-0.009641573587432504,ADORA2A,0.035313371569824135,0.007196598235581456,1.1399184982604452e-07,7.614105287367003e-06,0.4183762179040774,100
ADPGK-AS1,1.0395476597379185,1.0106211041001218,5.587370867843333e-07,0.005919751864857972,ADPGK-AS1,0.039287333223392576,0.008566583155941566,1.0998900720467175e-07,4.2923921579994235e-06,0.3639289353340705,100
ADRA1A,1.020349036481572,1.0552970954971186,-2.2454858868314888e-07,-0.0006089638511184603,ADRA1A,0.011767039899703128,0.04796685650268516,1.0162685693975219e-07,1.0586099386955637e-06,0.989842607903429,100
ADRA2A,7.297347551907894,1.9842196728017307,-1.3297628129471662e-06,0.020104362480342388,ADRA2A,0.17410073165496243,0.039153875026119486,1.6673687650884207e-07,2.636562118165488e-05,0.08115777222093111,100
ADRA2C,1.0984547447258641,1.0041609447659297,1.669294192190307e-06,0.02434890829026699,ADRA2C,0.05325468904798515,0.0034816438424956483,1.5361050371549604e-07,4.552699182057789e-06,0.014402188879187133,100
AEBP1,1.0119785903106253,1.0107442139837595,-1.5080655974841761e-06,0.028944666273891927,AEBP1,0.008828515278994916,0.004182552959315801,1.615283405172111e-07,1.0025444431799596e-05,0.01686165118118435,100
AFAP1L1,1.3415699550910647,1.0122979720642002,-1.8197045033474525e-07,-0.002403836287558079,AFAP1L1,0.2131547008302958,0.006722901333042176,8.006675072096386e-08,3.4253768957198416e-06,0.6904775037967067,100
AFF2,1.0209305758290048,1.005373247734515,-6.849774271344699e-07,-0.016698941681534053,AFF2,0.012364055060118156,0.0018344770525614905,1.3693277124721688e-07,2.187202630542642e-06,0.3460048484485926,100
AGMAT,1.006652810371242,1.0142834844626716,-1.348906064109201e-06,-0.010423979396000505,AGMAT,0.0037458994286145896,0.008713520113629105,1.518282894718856e-07,7.451983304449985e-06,0.9673162928129164,100
AGMO,1.1759081277423094,1.0224312941888538,8.136476794788906e-06,-0.016291396748274563,AGMO,0.13250849001790993,0.01729831758326141,4.801934365965306e-07,1.8605630727192725e-06,0.00011180985467317398,100
AGO2,1.0112479268672272,1.0156360715690933,1.7089601939801468e-07,0.032182803750038146,AGO2,0.011059951022037464,0.006830333555806009,1.0556600464348654e-07,3.3697923195004905e-05,0.49545580542369816,100
AGPAT5,1.1219216008531172,1.0212928812384063,1.3913023778968636e-05,0.053331574313342574,AGPAT5,0.0547101196263264,0.006553567493885787,7.151666253553688e-07,4.2325026996761196e-05,0.01712179339548791,100
AGR2,1.104290121286096,1.018956071301448,9.179064075937049e-08,0.002744539529085159,AGR2,0.06428670247130074,0.010313467089053447,1.0695428681782648e-07,1.181923995407796e-05,0.7040959749759785,100
AGR3,1.093883530783167,1.0044081091571204,1.1469215640147467e-06,0.004315379932522774,AGR3,0.06861120850766078,0.002148045405346598,1.675143327669689e-07,9.74694088703798e-06,0.732533929377267,100
AGRN,6.404409970339843,6.605453912779451,4.1195910824853856e-07,-0.009215450435876847,AGRN,0.09843835587575467,0.10514946818504234,1.1668501868946313e-07,7.750209393789155e-06,0.6120861408162251,100
AGRP,1.0335030623104067,1.0050906715122274,-4.959291630157737e-07,0.006154393334873021,AGRP,0.015609145831998086,0.0019333842420339287,1.1751139396013773e-07,4.103149746487473e-06,0.9527890037401787,100
AGT,1.1466228684701556,1.0153111246949167,2.835514243088255e-05,0.02393488271161914,AGT,0.08591227406343814,0.006630816186201864,1.1072784130880483e-06,1.1238156732188305e-05,3.223545768939911e-10,100
AGXT,1.0726538133204853,1.0056762259855287,3.1930886038367137e-07,0.009975242717191577,AGXT,0.037970975467044824,0.0035196388985525907,1.294621219479656e-07,3.0400501832370334e-06,0.5655871619538249,100
AGXT2,1.0508337763085855,1.0063833589503195,3.5382810403916667e-06,0.0013095106999389827,AGXT2,0.03193674008564572,0.002858421032998875,2.1399843694530926e-07,1.920582514611364e-06,0.1588460352809741,100
AHNAK,1.0808096545102284,1.0075706962870745,6.421824174296376e-07,-0.041141932271420954,AHNAK,0.07881098676187318,0.0038029895480203775,1.3643415757865353e-07,1.0001978221285392e-05,0.2581895985957167,100
AHSG,1.015206019796267,1.0122225532440163,-1.498491901656962e-06,0.014083342738449573,AHSG,0.009603033430171545,0.004725865607097637,1.6641885496722605e-07,2.032686208651255e-06,0.040001706687859434,100
AICDA,1.4213365217902683,1.0152334590790333,6.400765919423179e-07,0.00907450403086841,AICDA,0.33965200747333757,0.005934490313730229,1.229903217924344e-07,2.1130499370567903e-06,0.1556713651391524,100
AKAP10,1.037614519039887,1.0159439316360135,-1.6951100991846601e-06,-0.012081230208277702,AKAP10,0.014401905312316271,0.009455187850289155,1.7404538900195961e-07,1.7195661242832598e-05,0.21699347752770565,100
AKAP12,1.456735588219733,1.0127243180198964,2.2721640500833475e-06,-0.0023273401241749527,AKAP12,0.28537995805489114,0.009070155486787319,1.926264038869612e-07,1.8302819529970964e-05,0.4892156540481283,100
AKAP13,1.0417173104410369,1.0226049764404948,-2.5585057010601986e-06,-0.02405843362212181,AKAP13,0.007344909462697833,0.010688727721664484,2.1515902783951595e-07,1.955922090698563e-05,0.050691648369994,100
AKR1B10,3.0463680061824188,1.0150124020156728,7.346435086930114e-08,0.01654152674600482,AKR1B10,1.8068560822979212,0.00703861639720897,9.294736245919438e-08,9.386358172791e-06,0.7882635382022487,100
AKR1C1,1.0487285108015525,1.0221470900738236,-3.0902016412426294e-09,0.004146536514163017,AKR1C1,0.047459579905795156,0.012473118613081586,1.186318630298757e-07,1.004903356813211e-05,0.19304597355130237,100
AKR1C2,7.1442257008939904,6.529413159032344,-4.947286726952882e-07,0.011932246759533882,AKR1C2,0.3707845496101345,1.1196630302018178,1.1393468048902808e-07,6.1308454581018965e-06,0.9822269949363466,100
AKR1C3,6.720847525371627,4.045838732015218,-4.0774029592682834e-08,0.045519376397132875,AKR1C3,0.15635186526986738,0.12304798330534092,9.195404914204826e-08,2.164592594651744e-05,0.5272901860252247,100
AKR7A3,1.1212044374598231,1.0064088582213713,9.629755363107506e-06,-0.04632719695568085,AKR7A3,0.05913011386136176,0.0022052118697988244,4.931642687051519e-07,8.711106353882044e-06,0.0012094074333654416,100
ALAS2,1.0260658109244747,1.011330431747568,-9.469627382827639e-06,0.006422138917259872,ALAS2,0.025595833822088375,0.008623373464652606,4.872103072652536e-07,1.2586643256791646e-06,0.0004402542939297414,100
ALB,6.434228132395775,5.143453125400232,-2.8414333812065705e-06,-0.017526617404073477,ALB,0.10160866398729265,0.14494629115289376,2.695059004680214e-07,1.2245232871508496e-05,0.00031777941202110573,100
ALDH1A1,7.538964596358313,3.704926821718517,-1.0027779973675876e-06,0.006847517490386963,ALDH1A1,0.4769083995778468,0.07064317182634175,1.3112814361056914e-07,4.0737756567115366e-05,0.05784202690724814,100
ALDH1A3,1.020988711637148,1.0087041172037428,8.757361039357648e-07,0.025827677547931673,ALDH1A3,0.012431550495992226,0.004369938079828678,1.2636256036751372e-07,8.164603260130487e-06,0.0281223163784756,100
ALDH3A1,1.0312814717211938,1.0147059488849628,3.0799989339413966e-07,0.0013181409775279462,ALDH3A1,0.023885104240577795,0.006395340649686153,1.2392039715921008e-07,1.1727572039812177e-06,0.8744026495006045,100
ALDH3A2,1.0441267702425387,1.0052687954449555,-2.7187222555014044e-06,-0.006136344224214554,ALDH3A2,0.04277779830635619,0.0024004655133201586,2.0491897540944683e-07,1.776173824433568e-05,0.01294692109171589,100
ALDOB,1.0865675822882928,1.9254919825033416,2.446345669341099e-05,0.07304766781628132,ALDOB,0.044178973800478465,0.20926997918972176,9.755587261671141e-07,4.154568920243121e-05,0.0004142681288754142,100
ALG1,1.0848208558801704,1.016013650563515,1.5371219306103967e-06,0.035858529731631276,ALG1,0.04339921741023532,0.008819152702917017,1.767789360566934e-07,2.151433873811428e-05,0.21833326322228178,100
ALG8,1.050645198608346,1.7654838218110778,7.185065057058182e-07,0.022010286822915077,ALG8,0.01713386409715163,0.7516707082584608,1.1109319878627544e-07,1.8469489042587322e-05,0.379064223509411,100
ALG9,1.1567476081581662,1.0047952937293818,8.934659893711228e-07,0.00464090802706778,ALG9,0.11492196889998423,0.002540433972768551,1.1312424369704874e-07,2.3081352369731807e-05,0.9956101235364365,100
ALKAL2,1.027301114891126,1.2058220053119744,1.1852453660310402e-07,0.054297764897346494,ALKAL2,0.019848417800580824,0.19125081532813235,1.4755692540564264e-07,9.73264831939504e-06,0.48810995173231436,100
ALKBH5,1.4279902117394598,1.1457270455626063,2.524773835830274e-05,0.15178502723574638,ALKBH5,0.24859135902017676,0.07295666604806496,1.0895114487438626e-06,5.252264679591973e-05,1.259846857468236e-07,100
ALOX5AP,1.0533171597045419,1.0033465232818741,-2.740567233416868e-07,-0.0026994674280285836,ALOX5AP,0.027064874999351052,0.0015127394206218806,1.1603785624215123e-07,1.0816766017303973e-05,0.9701024994997859,100
ALPK2,1.0947679520050775,1.0110931319393988,7.708556507957098e-07,-0.002037851335480809,ALPK2,0.049531823185445766,0.004054374529274656,1.3549190406257382e-07,1.2879237283875532e-06,0.9599980677066987,100
ALPL,1.0689211845178022,1.014511744340492,1.9556592633307447e-06,0.021416387408971786,ALPL,0.02798917958611404,0.008985418536129015,1.6692673498557788e-07,2.689929903804514e-06,0.3181909561628983,100
ALX3,1.4057761334178909,1.0196131148735599,6.294213272539651e-07,0.015116000017151236,ALX3,0.3479575566179014,0.009493174027979747,1.2948057816911343e-07,2.0622933568610918e-06,0.48348548215700904,100
AMBP,6.542753356160706,6.612557803930304,-2.468511743280999e-07,0.007823444032110273,AMBP,0.04163223773804177,0.04354339106576803,1.047242515965313e-07,1.051003227306201e-05,0.18338441616805534,100
AMELY,1.0217326786985041,1.0170617246997213,5.044235655589091e-06,0.010039016203954816,AMELY,0.01267610233171614,0.009753769229496669,3.5611840693212744e-07,1.131059693982642e-06,0.04993527781959096,100
AMN,7.634617071582455,6.221110973173506,-1.4792626892301541e-06,-0.029751066491007803,AMN,0.6850077818639406,0.13334789114596723,1.5887316832699243e-07,5.7478634464960236e-06,0.3532288442517564,100
AMOTL2,1.000074136853332,1.015093098365934,-1.2432026795039519e-06,-0.01594093333929777,AMOTL2,5.785581843658586e-05,0.006611034790809783,1.3751715542574754e-07,5.309045306798935e-06,0.4795791371558099,100
AMY2A,1.0427637127502851,1.000340901292264,-1.572944463852366e-06,0.019885117672383785,AMY2A,0.023025323436174645,0.00020349388606742403,1.7464150223948758e-07,2.3493782664138296e-05,0.18661745502001031,100
AMY2B,14.622915633341046,6.515517825419836,-4.121965356347346e-06,-0.02490036388859153,AMY2B,7.329733482056588,0.11273356616647479,3.3554501486132486e-07,1.6244470611588255e-05,0.010338647530114034,100
ANGPT2,1.0970061329528642,1.0048460295969093,-9.570259897486722e-06,-0.04123223464936018,ANGPT2,0.04695430729570468,0.0019368740662829916,4.5731031643122685e-07,1.624119290518356e-05,0.0035730912152236445,100
ANGPTL2,1.0296293056477706,1.0113034141398771,-2.3209257429357424e-06,-0.018071919307112695,ANGPTL2,0.027920802521929626,0.005796079792387736,2.2282047946452155e-07,7.315892101166349e-06,0.21106222400790123,100
ANGPTL4,1.2142963638887017,1.000808381530838,-1.6012660466913076e-07,0.0021896487195044757,ANGPTL4,0.20542249935367277,0.0006427863850400003,1.141662534376162e-07,4.1169014167234275e-06,0.7110975810609987,100
ANGPTL6,1.0355518041864824,1.008324993643436,-1.5187559388252225e-06,-0.008979026302695274,ANGPTL6,0.03228760547291255,0.0034821084381065383,1.821294936400517e-07,5.703391870984172e-06,0.1764944510100415,100
ANGPTL8,1.1814558835102238,1.0158781626757503,-2.5773922734515507e-05,0.009714986272156239,ANGPTL8,0.12930172175591992,0.00899403453600315,1.0282057372299486e-06,3.874720086599212e-06,3.2172845947648155e-12,100
ANKLE2,1.193995473003687,2.0955123004334255,2.485268279528441e-07,0.09793053217232227,ANKLE2,0.09484456143097567,0.19494407930156127,1.0897972488467315e-07,4.6404871856606e-05,0.3427089360352181,100
ANKRD1,1.0729844715010344,1.0240427346652832,-7.651964644992403e-06,0.005208246000111103,ANKRD1,0.0510688296581341,0.012750809815164476,3.5957238484589597e-07,2.6665070697428554e-06,0.18604006320277583,100
ANKRD12,2.3313230212411753,3.6843052222901185,2.738131033765967e-05,0.22891604363918305,ANKRD12,0.22032575264217855,0.35572720224610926,1.0534658554665746e-06,6.617032383900128e-05,4.434304647609342e-09,100
ANKRD30A,1.044299313920182,1.2178745338918653,3.858329790205061e-06,-0.018100560698658227,ANKRD30A,0.0299051192469978,0.21670249370196232,2.662549412722669e-07,1.0004637548962168e-06,0.0015562460700346298,100
ANKRD36,1.0419278233208857,1.0222814403569762,6.688233823481937e-07,-0.008318324256688357,ANKRD36,0.029616086272849597,0.014054760600875366,1.4961825937443885e-07,1.2876165286803025e-05,0.01743984266931984,100
ANKRD36C,1.1778405530963414,1.0136663104628267,8.819618551569875e-06,0.015862043239176272,ANKRD36C,0.0853776703444957,0.00663894535869672,4.668189685177225e-07,1.8013250913375223e-05,0.007614892158813349,100
ANKRD37,1.0488639342949468,1.022676711848562,-9.217260756599899e-07,-0.014378316849470139,ANKRD37,0.02339481956276649,0.00979860240990502,1.2560814675785803e-07,2.3692056017743923e-05,0.24590877218432686,100
ANLN,1.0275800843745946,1.0054200220472291,6.610951213019689e-06,-0.00842565949074924,ANLN,0.018501808486090402,0.0024628191457136826,3.862257232157074e-07,4.623044657873741e-06,0.02021884835959352,100
ANO6,1.0481793963559691,1.0048967720680513,-5.053048433723007e-07,0.036085047349333765,ANO6,0.02879488165142523,0.0023472506110240048,1.244182965185477e-07,7.506632374425456e-06,0.04722058437242662,100
ANO8,1.080952809521337,1.0179046586644513,-1.250454226351394e-06,0.019388312194496393,ANO8,0.0684777655087557,0.00762287943726996,1.7325152134570374e-07,1.0722140989888553e-05,0.13973353121110874,100
ANPEP,1.149773123329778,1.0063802027374287,-1.1559048514797609e-06,-0.009779596701264381,ANPEP,0.12664069437256736,0.004288334035796035,1.3812760053440644e-07,6.660331125177579e-06,0.2706772031371391,100
ANTXR1,1.0127932247359668,1.005061444418001,9.935780680692119e-07,-0.015654117418453097,ANTXR1,0.008907180648418755,0.0023020040036825225,1.3205169353477454e-07,5.111632045910136e-06,0.8744026495006045,100
ANXA1,1.0867580437408142,1.018412128072466,-5.903554785646748e-07,0.028254075553268195,ANXA1,0.05964006623726531,0.010710107120055152,1.3364338966594044e-07,4.601875279231102e-06,0.914940993454796,100
ANXA10,7.22095724804605,6.380295020165245,-6.693297162740918e-08,-0.013327582329511643,ANXA10,0.395959194478055,0.08201413406568836,1.318099401719505e-07,4.062649669225459e-06,0.3864540095831943,100
ANXA11,1.1768068275385424,1.0329534525113306,1.3556283240632183e-05,-0.059606533907353876,ANXA11,0.0941138058589223,0.015383070611923741,6.400413547597084e-07,4.8255944464729736e-05,0.01684464458342756,100
ANXA2,1.1191151658854528,1.044545372635594,4.190400655161852e-06,0.05596667557954788,ANXA2,0.06262516379538464,0.013077962292698026,2.904530523361557e-07,4.418758879085566e-05,0.036542703336766603,100
ANXA3,1.0195107878902447,1.010516048870518,8.654065285327305e-06,0.06815343573689461,ANXA3,0.010197543768582886,0.008711603784070465,5.337140890077595e-07,1.5951276904798248e-05,0.0007602061117860678,100
ANXA4,1.0601485401566935,1.0301486292229871,-1.5306143645688053e-06,0.019658598378300668,ANXA4,0.058268617794587474,0.014630121403479962,1.816186392429554e-07,1.1800499722934445e-05,0.0399263239939373,100
